sample_id,audio_path,overlap_level,pipeline,model,segment_index,start,end,speaker,text
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,19,73.02,76.38,SPEAKER_1,就是失去我们最核心的忠实用户
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,20,76.38,78.25999999999999,SPEAKER_1,这根本不是什么
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,21,78.25999999999999,79.46000000000001,SPEAKER_1,华而不实的情怀
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,22,79.46000000000001,80.86,SPEAKER_1,这是我们品牌
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,23,80.86,82.7,SPEAKER_1,能活到今天的底层逻辑
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,24,82.7,85.72,SPEAKER_1,是冰冷的算法永远给不了的温度
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,25,85.72,90.46000000000001,SPEAKER_1,你每次都用这种粗暴的功利主义来绑架整个团队
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,26,90.46000000000001,93.0,SPEAKER_1,把大家没日没夜的心血
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,27,93.0,95.72,SPEAKER_1,当成可以随意揉捏的数字工具
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,28,95.72,98.56,SPEAKER_1,我绝不可能看着你把这个产品
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,29,98.56,101.12,SPEAKER_1,变成没有灵魂的流水线废物
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,30,101.12,103.56,SPEAKER_1,你就不叫对结果负责
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,31,103.56,106.96000000000001,SPEAKER_1,你就叫盲目自大和毁灭整个项目
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,32,106.96000000000001,109.46000000000001,SPEAKER_1,今天就算闹到老板那里
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,33,109.46000000000001,111.06,SPEAKER_1,我也绝对不会妥协
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,34,111.06,112.92,SPEAKER_1,你想强行上线
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,35,112.92,115.60000000000001,SPEAKER_1,就先从我的团队头上踩过去
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,1,0.0,5.16,SPEAKER_00,"关于这次的产品架构升级,我已经重申过无数次了。"
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,2,6.9,10.9,SPEAKER_00,"市场留给我们的时间窗口,最多只剩两周。"
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,3,11.620000000000001,19.26,SPEAKER_00,"我们必须砍掉那些华而不实的人情化设计,全面向自动化和高效率妥协。"
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,4,19.86,27.54,SPEAKER_00,"你所谓的坚持情怀,在不断下滑的日活数据面前根本一文不值。"
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,5,27.54,32.94,SPEAKER_00,用户要的是好用快解决问题
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,6,32.94,37.84,SPEAKER_00,而不是对着一个功能去感悟什么设计者的灵魂
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,7,37.84,43.06,SPEAKER_00,你不要再拿那些理想主义的借口来拖延进度了
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,8,43.06,45.7,SPEAKER_00,商场就是战场
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,9,45.7,50.46,SPEAKER_00,收洗你那套多余的同情心和艺术追求吧
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,10,51.08,54.54,SPEAKER_00,下周一必须切断旧接口
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,11,54.54,58.12,SPEAKER_00,所有人必须听我指挥
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,12,58.12,59.36,SPEAKER_00,出了问题
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,13,59.36,61.14,SPEAKER_00,我一个人来扛
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,14,61.14,64.26,SPEAKER_00,你现在必须给我闭嘴
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,15,64.26,66.44,SPEAKER_00,立刻执行命令
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,16,66.44,68.64,SPEAKER_01,你以为只有你看到了数据吗
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,17,68.64,70.78,SPEAKER_01,但你有没有想过
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,18,70.78,73.02,SPEAKER_01,盲目追求速度的后果
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,19,73.02,76.38,SPEAKER_01,就是失去我们最核心的忠实用户
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,20,76.38,78.25999999999999,SPEAKER_01,这根本不是什么
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,21,78.25999999999999,79.46000000000001,SPEAKER_01,华而不实的情怀
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,22,79.46000000000001,80.86,SPEAKER_01,这是我们品牌
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,23,80.86,82.7,SPEAKER_01,能活到今天的底层逻辑
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,24,82.7,85.72,SPEAKER_01,是冰冷的算法永远给不了的温度
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,25,85.72,90.46000000000001,SPEAKER_01,你每次都用这种粗暴的功利主义来绑架整个团队
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,26,90.46000000000001,93.0,SPEAKER_01,把大家没日没夜的心血
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,27,93.0,95.72,SPEAKER_01,当成可以随意揉捏的数字工具
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,28,95.72,98.56,SPEAKER_01,我绝不可能看着你把这个产品
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,29,98.56,101.12,SPEAKER_01,变成没有灵魂的流水线废物
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,30,101.12,103.56,SPEAKER_01,你就不叫对结果负责
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,31,103.56,106.96000000000001,SPEAKER_01,你就叫盲目自大和毁灭整个项目
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,32,106.96000000000001,109.46000000000001,SPEAKER_01,今天就算闹到老板那里
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,33,109.46000000000001,111.06,SPEAKER_01,我也绝对不会妥协
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,34,111.06,112.92,SPEAKER_01,你想强行上线
sample2_no_overlap,no_overlap.wav,none,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,35,112.92,115.60000000000001,SPEAKER_01,就先从我的团队头上踩过去
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,1,0.0,5.12,SPEAKER_1,"关于这次的产品架构升级,我已经重申过无数次了。"
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,2,6.92,10.9,SPEAKER_1,"市场留给我们的时间窗口,最多只剩两周。"
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,3,11.36,19.26,SPEAKER_1,"我们必须砍掉那些华而不实的人情化设计,全面向自动化和高效率妥协。"
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,4,20.26,27.54,SPEAKER_1,"你所谓的坚持情怀,在不断下滑的日活数据面前根本一文不值。"
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,5,27.54,30.78,SPEAKER_1,用户要的是好用
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,6,30.78,31.56,SPEAKER_1,快
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,7,31.56,32.92,SPEAKER_1,解决问题
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,8,32.92,37.82,SPEAKER_1,而不是对着一个功能去感悟什么设计者的灵魂
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,9,37.82,43.019999999999996,SPEAKER_1,你不要再拿那些理想主义的借口来拖延进度了
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,10,43.019999999999996,45.7,SPEAKER_1,商场就是战场
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,11,45.7,50.44,SPEAKER_1,收洗你那套多余的同情心和艺术追求吧
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,12,51.08,54.54,SPEAKER_1,下周一必须切断旧接口
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,13,54.54,58.1,SPEAKER_1,所有人必须听我指挥
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,14,58.1,59.36,SPEAKER_1,出了问题
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,15,59.36,61.16,SPEAKER_1,我一个人来扛
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,16,61.16,63.18,SPEAKER_1,你以为只有你看到了数据吗
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,17,63.18,65.28,SPEAKER_1,但你有没有想过
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,18,65.28,67.62,SPEAKER_1,盲目追求速度的后果
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,19,67.62,70.98,SPEAKER_1,就是失去我们最核心的忠实用户
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,20,70.98,74.06,SPEAKER_1,这根本不是什么华而不实的情怀
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,21,74.06,77.3,SPEAKER_1,这是我们品牌能活到今天的底层逻辑
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,22,77.3,80.32,SPEAKER_1,是冰冷的算法永远给不了的温度
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,23,80.32,83.78,SPEAKER_1,你每次都用这种粗暴的功利主义
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,24,83.78,85.06,SPEAKER_1,来绑架整个团队
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,25,85.06,87.6,SPEAKER_1,把大家没日没夜的心血
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,26,87.6,90.32000000000001,SPEAKER_1,当成可以随意揉捏的数字工具
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,27,90.32000000000001,93.18,SPEAKER_1,我绝不可能看着你把这个产品
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,28,93.18,95.72,SPEAKER_1,变成没有灵魂的流水线废物
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,29,95.72,98.16,SPEAKER_1,你就不叫对结果负责
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,30,98.16,101.56,SPEAKER_1,你就叫盲目自大和毁灭整个项目
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,31,101.56,104.06,SPEAKER_1,今天就算闹到老板那里
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,32,104.06,105.66,SPEAKER_1,我也绝对不会妥协
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,33,105.66,107.52000000000001,SPEAKER_1,你想强行上线
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-speechbrain_diarization:faster-whisper+speechbrain+full_asr_align,34,107.52000000000001,110.06,SPEAKER_1,就先从我的团队头上踩过去
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,1,0.0,5.12,SPEAKER_01,"关于这次的产品架构升级,我已经重申过无数次了。"
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,2,6.92,10.9,SPEAKER_01,"市场留给我们的时间窗口,最多只剩两周。"
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,3,11.36,19.26,SPEAKER_01,"我们必须砍掉那些华而不实的人情化设计,全面向自动化和高效率妥协。"
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,4,20.26,27.54,SPEAKER_01,"你所谓的坚持情怀,在不断下滑的日活数据面前根本一文不值。"
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,5,27.54,30.78,SPEAKER_01,用户要的是好用
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,6,30.78,31.56,SPEAKER_01,快
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,7,31.56,32.92,SPEAKER_01,解决问题
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,8,32.92,37.82,SPEAKER_01,而不是对着一个功能去感悟什么设计者的灵魂
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,9,37.82,43.019999999999996,SPEAKER_01,你不要再拿那些理想主义的借口来拖延进度了
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,10,43.019999999999996,45.7,SPEAKER_01,商场就是战场
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,11,45.7,50.44,SPEAKER_01,收洗你那套多余的同情心和艺术追求吧
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,12,51.08,54.54,SPEAKER_01,下周一必须切断旧接口
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,13,54.54,58.1,SPEAKER_01,所有人必须听我指挥
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,14,58.1,59.36,SPEAKER_01,出了问题
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,15,59.36,61.16,SPEAKER_01,我一个人来扛
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,16,61.16,63.18,SPEAKER_00,你以为只有你看到了数据吗
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,17,63.18,65.28,SPEAKER_01,但你有没有想过
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,18,65.28,67.62,SPEAKER_00,盲目追求速度的后果
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,19,67.62,70.98,SPEAKER_00,就是失去我们最核心的忠实用户
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,20,70.98,74.06,SPEAKER_00,这根本不是什么华而不实的情怀
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,21,74.06,77.3,SPEAKER_00,这是我们品牌能活到今天的底层逻辑
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,22,77.3,80.32,SPEAKER_00,是冰冷的算法永远给不了的温度
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,23,80.32,83.78,SPEAKER_00,你每次都用这种粗暴的功利主义
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,24,83.78,85.06,SPEAKER_00,来绑架整个团队
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,25,85.06,87.6,SPEAKER_00,把大家没日没夜的心血
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,26,87.6,90.32000000000001,SPEAKER_00,当成可以随意揉捏的数字工具
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,27,90.32000000000001,93.18,SPEAKER_00,我绝不可能看着你把这个产品
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,28,93.18,95.72,SPEAKER_00,变成没有灵魂的流水线废物
sample2_light_overlap,light_overlap.wav,light,llm_rag_refine,api_llm_refiner<-pyannote_diarization:faster-whisper+pyannote+full_asr_align,29,95.72,98.16,SPEAKER_00,你就不叫对结果负责
